reviewerID,asin,reviewerName,helpful,reviewText,Rating,summary,reviewTime,review_length
A1US87X5YUEQ7A,B0047T74VS,Wayne Schulz,"[7, 8]",things often go purchased samsung focus new windows phone 7 device att replace blackberry 9700 suspect end line blackberry device halfday really havent tested real world battery call quality since monthly data fee 30 blackberry wp7 decided grab wp7 devicei chose samsung focus largely 4 screen whole design similar samsungs galaxy series theyve successfully adding every carrieri chose windows phone 7 think microsoft going fight like hell market space im also curious see eventually os probably wont daily driver rather way continuously evaluate see big three platforms going forward iphone android windows phone 7windows phone 7 relation old microsoft windows phone os completely redesignedso far im pretty impressed speed overall ui understand microsoft mandated certain level processor memory cheap phones wouldnt degrade wp7 experience opinion good choice granted havent used samsung focus long theres comparable speed match iphone andor androidthe things obviously missing somewhat things iphone android initially lacked first release two os applications ones available either half dozen top apps twitter facebook suspect microsoft heavily incented developers crank applications bizarre ones super fart hd developers rush make figuring theyre app store quickly least make fast money example twitter app id term 15 slow lets view twitter lists anyone elses facebook application missing places relatively new addition confusing find notifications notifications phone clearly work process dashboard view main items show indicators new items mail sms however prefer androids pull notification bar also tells bit whats waiting theres native integration microsoft messenger think omission microsofts part given speed trendy apps dont require sms kik etc gaining toe hold hopefully microsoft integrate messenger chat client next release thing really cool pin almost anything front menu especially like able create shopping list simple text file one note long pressing pin main screen pretty cool yeah simplistic suspect people appreciate simple stuff ive bought list apps id care publicly admit honestly simple act keeping text file nearly good complicated apps im heavy google apps user making use google sync also use iphone im able get push email contacts calendar simple setup though unreasonably difficult android far seems fast deliversync deleted items go archive bin google mail users want web browser surprisingly bad bad dont mean slow fast iphone android problem uses older technology doesnt yet fully display web sites example read web site techmemecom upcoming tech trends page renders beautifully iphone android yet wp7 page doesnt allow click tabs hear wp7 doesnt yet use html5 standard browsers fully support im looking high priority fix future os releaseim still struggling certain things like phone numbers havent synced google contacts use separate phone fields hold special numbers google voice account recognizes direct dial numbersid also like see much expanded integration people section twitter linkedin could somehow incorporated right wp7 os great job integrating facebook much way twittermicrosoft seems nailed foundation windows phone 7 impressive theres long way go however think hope mobile os high microsofts get right list well see many updates issued regular intervals,4,Amazingly good first attempt for WP7,"11 14, 2010",489.0
A8WLORLY0CZJN,B00009WCAP,Dominic2009,"[2, 3]",thing waste paper doesnt give u better reception total rip book,1,Waste of money!!,"07 20, 2012",11.0
A617RQ8OA89A9,B00C9HW2DK,ALEXB3,"[1, 1]",bluetooth great use indoors excellent sound light weight problems found running heavy cardio move place adjusted often also use outdoor calls noise wind factor moving otherwise nice headphone,4,Nice headset,"06 30, 2013",28.0
A1IHU8NDW6I8Y3,B009NMAXIA,trisha,"[1, 1]",great case need extended battery life case battery life long gives good solid charge device case durable holds ipad securely battery used charge multiple types devicesi also charged phone kindle fire reason gave 4 versus 5 top cover moved easily would activate ipad overall great casecharger,4,Great charge!,"12 27, 2012",46.0
A3NEWOBWG4LL9X,B009G15TR8,adam,"[0, 0]",weeks lining bumpers already falling would recommend buying time since cheap takes shipped,2,lasted about a month,"05 22, 2014",13.0
A3B1360JOYS0GJ,B007CNX8AW,AccioFirebolt,"[0, 0]",way would consider premium screen protectors like says descriptionthese thinnest ones ever used also scratch easier ive ever used bought 2 sets 2 months basically im using couple month im easy phone pocket wallet keys causing noticeable scratches screen protectorhowever great value overall 5 enough mess putting one straight backup try ive already said ive made 2 purchases keep buying regularly receive within week ordering cant complain recommend could expected price,3,Premium? No. Good value? Yes.,"05 16, 2013",71.0
A3KFL3XX962CKI,B007R28B50,"Marvin Segal ""Wild bear country in Northwest ...","[0, 0]",im pleased product stylusesstyli attractive look feel quality provide good 34bang buck34 importantly work well touchscreen devices include several models kindles galaxy s4 nook hd others since stylusesstyli unfortunate tendency get separated devices one wants use especially appreciate low price per individual stylus,5,very pleased with this purchase from Sty-HD,"06 9, 2014",43.0
AZKHSEEHUYRC8,B009FXMWIG,choumy,"[0, 0]",really works fits perfectly hard take exactly described love color girly recommend,5,Love it!!!,"02 7, 2013",12.0
A3R7URS9IRIRR8,B00BT7RAPG,"Kyle N. ""Clothes Make the Man. Naked People H...","[0, 0]",phone protected screen thus far however doesnt go easy video shows mine ended misaligned lower left corner stick leave big flappy piece vinyl looking trashy unprofessionalupdateim knocking another star due snarky reply manufacturers tech support feel sorry anyone actually deal,2,Meh ... I've Seen Better,"11 15, 2013",40.0
AH222ZE7KMRK4,B000S5Q9CA,Erik,"[0, 0]",bought replace verizonbranded charger motorola droid razr original charges device quickly downside lacks usb port simultaneously charge tablet,4,It powers the device quickly,"08 26, 2013",18.0
ALCOYD6EQWHAA,B005SUHRVC,jaythedogg,"[0, 0]",sadly also describes pushing power button feels tough nice others protect well without hindering hardware buttons,2,It's tough...,"04 30, 2013",16.0
A2950O69BTKAA1,B00927VMEK,JasonRhianna,"[0, 0]",seller products scam waste money buy sell broken products refuse refund money excited order got one wife 2 elderly mother 1 two 4 arrived broken contacted koomos still wanted 4 orderedthis seller insisted buy 4 pay shipping read reviews known place rip chords great idea thats 3rd 4th longer working 3 days since got 4 waste money seller scam products work 4 4 work cannot coincidence complete waste money dissatisfied customer thank god amazon right thing refunded great response amazon terrible koomos seller buyer beware,1,Complete SCAM!!! DO NOT WASTE YOUR MONEY!!! These do not work!!!!,"05 31, 2013",85.0
A3SAXZTTD8W5CO,B008U9XQRW,Britanya Jordan,"[0, 0]",hold enough charge even long enough length time would trade heart beat,1,not happy with this product,"09 5, 2013",12.0
A3M6L13YZ8IUYJ,B00F3SISYO,Nash,"[0, 0]",recently purchased brand new iphone 5sspace grey needed order case actually got iphoneas soon took iphone 5s box took plastic put otterbox defenderproprotects expensive deviceiphone still look brand new two years casegreat priceconpreinstalled screen guard tight enough iphone immediately attracts dust screen guard starts look tacky gunked around home buttonthumb scanner,4,Always been a fan of Otterbox Defender!,"01 12, 2014",51.0
A1L0IW81JNLB6R,B006EEIBWU,yodog,"[0, 1]",love case def protects falls several friends bought case rocking lol,5,For the 2nd ammendment lovers!,"10 23, 2013",11.0
A1U7LS93I03MFW,B00DIOALPE,Christopher K. Koenigsberg,"[0, 6]",disclaimer reviewing pair received free vine programwell seems like excellent pair bluetooth inear earbuds everything youd expect pairs instantly samsung galaxy exilarate sic android smartphone recharges fairly quickly via microusb good responsive controls work voice dialing etc commands samsung except cant stand inear earbuds tried really tried tried included 3 different sets cover thingies wiggling around wiggling strapadjustor plastic loop thingie feel awful hurt ears make feel like ive got ear infection couldnt stand wearing minute time triedso could stand earbuds id definitely interested everything bluetooth earpiece controlling phone audio theyre also stereo dont look dorky mono earpiece outside ear seem sound pretty good earbuds brief attempts testing could stand wearing minuteive tried pairs supposed good quality highfidelity inear earbuds though never wireless bluetooth ones always problem hurt ears much cant relax listen music,2,would be OK if I could stand wearing in-ear earbuds,"09 9, 2013",134.0
A3BKEZ129G9JE9,B0083Y66QC,"Amazon Customer ""Miss Read A-Lot""","[0, 0]",love colors send phone case back u need make color others galaxy 2 tmobile phones ill get almost color,3,love pink,"03 20, 2013",19.0
AALXMLAFKXI9A,B00G5VQIMM,Medusa,"[0, 0]",bought based positive reviews unfortunately one received doesnt work either port disappointing,1,I got a lemon- didn't work,"07 21, 2014",12.0
A7657U6RAV1BX,B007FHCR20,Ken L.,"[1, 1]",like fact position phone angle rotate said bike mount holder made 100 plastic part holds phone falls easily stretchable cord one could lose expensive phone first time ride wound 34crazy gluing34 part phone clamps base clips prevents phone ever able move still allows rotate freely would recommend product simply many others try buy something guaranteed work right,2,Very Poor Quality,"01 5, 2013",57.0
A3DB28HF29YJCB,B00CA6BFEW,Pedro S Aguilera,"[0, 2]",thing looks cheap really disappointed dont order weird rubber hated inside worse light brown plastic dissapoined,1,Look twice!,"11 30, 2013",16.0
A1YPD7WYMZX083,B00AR4MKTI,D. Snedigar,"[0, 1]",although state information ordered seems updated fit razr maxx hd period,1,Doesn't Fit the RAZR Maxx HD,"12 18, 2013",11.0
A3JWAE83DPP9FB,B008JC82BA,Jason Mayo,"[0, 0]",get bunch styluses good price arent really good rubber end catches almost comes,1,Stylus,"09 5, 2013",13.0
A38CCFHU892NTW,B0048NVI5Q,Janet,"[0, 0]",like design case iphone 4 fits perfectly looks great recommend buy,3,case,"12 28, 2012",11.0
A296Z4WZUOX9HX,B00A601LPW,"aceducy ""aceducy""","[0, 0]",get months thing youve got worth fact bought 10 theyre cheap sure enough last 23 months trash old one goes get another washrinserepeat every 3 monthsstill good deal usual asian sloppiness lack quality control theyre 50each apple lol,4,you get what you pay for,"05 9, 2013",38.0
AFY7OE2CYFZAE,B006CAW1Y0,Derrick Nash,"[0, 0]",gave 3 stars pens break real easy takes day night charge battery besides ok,3,3stars,"12 9, 2013",14.0
A3F9W2MNZPSSSB,B00B2UUVF6,mayd,"[2, 3]",u want phone case fine another seller one horrible u dont like product u certainly wont get ur money back amazon made problem right still dont think seller get scot free keeping return white case dirty spots also keeping money made error shipping method would help immediately notified mistake kept 39 mine product cost 4 go somewhere else buy,1,Do NOT order from this seller,"08 9, 2013",59.0
A1TIJM7MW4WLXA,B00B5QF63E,S.R.,"[0, 0]",personally using cover feels like talking oversized wallet protects phone thats say,1,Don't like it,"01 3, 2014",12.0
A353G09QJ55LI3,B005JHIYLG,rsherloc,"[0, 0]",bought case phone recently upgraded otter box case stylish anywhere protective otter boxgreat price fast shipping also,4,Great product and price,"12 6, 2012",17.0
A1EYJGSBOKDSB,B005XBLAZU,Amazon Customer,"[0, 0]",struggled give 5 stars previously installed screen protector vzw store protector covered screen better cut outs laid screen appeared cover mic hole bottom left face theres small pin hole otherwise perfect cover droid razr completely meets expectations size weight feel look comfort,4,The perfect cover for the Droid Razr,"12 21, 2011",42.0
A1LSA5XSX6O97O,B009BLSUS8,nanc,"[1, 2]",poor quality flimsy poor threw shelf worth sending back wont buy,1,junk,"02 23, 2013",11.0
A1G94OBC2DZ2R5,B009B75ZQM,IPhone junkie,"[0, 0]",great looking case fit 5c advertised likely fits 5s wish advertise product match selling especially takes 4 weeks get,1,Not happy,"01 3, 2014",19.0
A3DE2OSSVJ45SN,B00D67N5LK,missR,"[0, 0]",stick well daughters ipad clipped back cover protector ipad screen proctector came corners much tried push back corners screen protector kept popping stuck without back cover ipad cover bought protect ipad need stay back cover well,2,not what i expected.,"03 28, 2014",36.0
AK8GH6QT4S7EP,B00I3ULLJS,S. Legha,"[0, 0]",average screen protector like way comes less holes products also attaches really well screen problem screen protector installing dust trap need careful even air bubbles applying dont panic disappear hours pricequality index good screen protector seems really solid id get sellercomparing major producer think fine doesnt affect clarity screen even doesnt selfheal scratches looks like,5,Very clear and very durable.,"07 7, 2014",55.0
